latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness
36.97772,-119.06747,305.75,0.42,0.45,2025-09-13,1017,N,VIIRS,60,2.0NRT,278.92,1.38,N,305.75
55.65558,-109.57516,313.41,0.47,0.48,2025-09-07,1024,N,VIIRS,60,2.0NRT,278.65,2.2,N,313.41
52.40784,-124.68386,312.12,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,284.45,1.62,N,312.12
61.4478,-117.71526,334.89,0.4,0.37,2025-09-12,2023,N,VIIRS,60,2.0NRT,288.2,3.46,D,334.89
55.4323,-109.36337,338.98,0.5,0.49,2025-09-11,2040,N,VIIRS,60,2.0NRT,306.77,90.6,D,338.98
55.71616,-109.70956,311.77,0.47,0.47,2025-09-07,1024,N,VIIRS,60,2.0NRT,272.36,1.91,N,311.77
41.64121,-87.40695,325.87,0.39,0.44,2025-09-14,816,N,VIIRS,60,2.0NRT,291.6,3.05,N,325.87
32.28032,-85.47381,351.0,0.4,0.44,2025-09-10,1913,N,VIIRS,60,2.0NRT,305.0,17.37,D,351.0
62.76537,-116.57282,305.14,0.42,0.38,2025-09-08,1004,N,VIIRS,60,2.0NRT,275.4,1.51,N,305.14
47.88017,-118.49821,316.43,0.4,0.37,2025-09-08,1009,N,VIIRS,60,2.0NRT,290.2,1.84,N,316.43
47.93951,-118.46649,367.0,0.32,0.55,2025-09-11,911,N,VIIRS,80,2.0NRT,297.41,8.29,N,367.0
62.78203,-116.57061,322.14,0.38,0.59,2025-09-06,902,N,VIIRS,60,2.0NRT,279.85,1.57,N,322.14
52.55064,-125.52245,355.13,0.39,0.44,2025-09-08,2136,N,VIIRS,60,2.0NRT,299.03,75.58,D,355.13
31.78444,-102.05123,329.39,0.38,0.36,2025-09-13,837,N,VIIRS,60,2.0NRT,278.71,2.16,N,329.39
55.45624,-109.27007,338.02,0.5,0.49,2025-09-11,2040,N,VIIRS,60,2.0NRT,294.18,16.54,D,338.02
52.60945,-124.77142,331.75,0.46,0.39,2025-09-11,2040,N,VIIRS,60,2.0NRT,293.46,35.62,D,331.75
44.05412,-77.12437,299.28,0.59,0.53,2025-09-09,627,N,VIIRS,60,2.0NRT,282.02,2.5,N,299.28
52.6922,-124.51762,306.46,0.4,0.6,2025-09-10,930,N,VIIRS,60,2.0NRT,277.52,2.28,N,306.46
55.39273,-109.29636,367.0,0.43,0.46,2025-09-06,2034,N,VIIRS,80,2.0NRT,299.04,264.58,D,367.0
55.47258,-109.31637,314.7,0.39,0.37,2025-09-10,928,N,VIIRS,60,2.0NRT,274.05,2.23,N,314.7
59.48421,-111.65869,301.52,0.42,0.37,2025-09-13,1013,N,VIIRS,60,2.0NRT,283.6,0.92,N,301.52
59.3602,-120.32957,302.09,0.42,0.38,2025-09-13,1013,N,VIIRS,60,2.0NRT,275.51,0.81,N,302.09
40.63693,-74.21901,300.44,0.52,0.5,2025-09-11,731,N,VIIRS,60,2.0NRT,288.9,2.14,N,300.44
37.03559,-119.14764,336.67,0.4,0.37,2025-09-14,958,N,VIIRS,60,2.0NRT,286.92,2.91,N,336.67
37.02169,-119.10659,323.83,0.39,0.36,2025-09-09,952,N,VIIRS,60,2.0NRT,271.85,3.06,N,323.83
37.03653,-119.14899,312.84,0.48,0.4,2025-09-10,934,N,VIIRS,60,2.0NRT,280.08,2.04,N,312.84
52.23185,-124.91705,305.12,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,281.41,1.83,N,305.12
61.63669,-121.1726,331.72,0.39,0.6,2025-09-06,1856,N,VIIRS,60,2.0NRT,282.72,31.84,D,331.72
62.11172,-116.73518,299.56,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,279.65,1.14,N,299.56
48.3296,-118.36359,338.99,0.44,0.38,2025-09-10,2057,N,VIIRS,60,2.0NRT,296.59,5.11,D,338.99
52.41037,-124.70837,335.79,0.38,0.59,2025-09-08,1955,N,VIIRS,60,2.0NRT,297.0,45.37,D,335.79
55.67973,-109.55292,343.23,0.43,0.46,2025-09-06,2034,N,VIIRS,60,2.0NRT,293.31,5.7,D,343.23
41.81722,-123.18883,351.33,0.56,0.69,2025-09-06,2212,N,VIIRS,60,2.0NRT,286.38,31.11,D,351.33
55.44709,-109.27727,336.69,0.4,0.37,2025-09-13,2002,N,VIIRS,60,2.0NRT,301.81,5.15,D,336.69
36.81342,-90.08569,348.27,0.44,0.62,2025-09-08,1811,N,VIIRS,60,2.0NRT,319.76,52.02,D,348.27
39.15274,-94.66741,326.93,0.43,0.46,2025-09-06,1847,N,VIIRS,60,2.0NRT,292.8,2.01,D,326.93
41.22604,-83.21465,303.2,0.47,0.64,2025-09-14,635,N,VIIRS,60,2.0NRT,285.16,2.18,N,303.2
52.21647,-124.83028,336.49,0.33,0.55,2025-09-07,2155,N,VIIRS,60,2.0NRT,277.62,18.84,D,336.49
37.68235,-81.73158,298.97,0.45,0.63,2025-09-09,629,N,VIIRS,60,2.0NRT,282.22,0.56,N,298.97
36.93307,-119.22251,348.88,0.68,0.74,2025-09-08,1951,N,VIIRS,60,2.0NRT,284.88,10.77,D,348.88
52.19118,-124.87138,327.9,0.39,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,300.33,11.46,D,327.9
62.88995,-116.5777,339.08,0.38,0.36,2025-09-13,2004,N,VIIRS,60,2.0NRT,281.86,13.02,D,339.08
49.21322,-116.27273,321.03,0.43,0.62,2025-09-12,852,N,VIIRS,60,2.0NRT,283.82,2.28,N,321.03
51.95959,-124.72318,340.52,0.52,0.5,2025-09-07,2014,N,VIIRS,60,2.0NRT,296.5,8.64,D,340.52
42.80909,-80.10281,322.01,0.6,0.7,2025-09-15,615,N,VIIRS,60,2.0URT,287.71,3.23,N,322.01
33.04696,-86.28064,354.58,0.34,0.56,2025-09-09,1930,N,VIIRS,60,2.0NRT,300.64,16.04,D,354.58
55.43904,-109.34312,305.22,0.49,0.49,2025-09-12,850,N,VIIRS,60,2.0NRT,284.35,2.2,N,305.22
35.95356,-120.27683,301.95,0.55,0.51,2025-09-07,1030,N,VIIRS,60,2.0NRT,287.79,1.11,N,301.95
25.76543,-90.73174,295.71,0.64,0.72,2025-09-08,652,N,VIIRS,60,2.0NRT,284.88,6.2,N,295.71
36.96608,-119.09088,367.0,0.48,0.65,2025-09-07,2150,N,VIIRS,80,2.0NRT,312.42,75.12,D,367.0
62.77176,-116.57986,297.13,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,275.3,1.17,N,297.13
52.55959,-125.56819,323.16,0.44,0.62,2025-09-08,1149,N,VIIRS,60,2.0NRT,282.98,2.59,N,323.16
30.08256,-94.07704,304.09,0.55,0.51,2025-09-13,837,N,VIIRS,60,2.0NRT,293.97,2.02,N,304.09
41.21795,-80.51278,314.96,0.42,0.45,2025-09-10,750,N,VIIRS,60,2.0NRT,283.71,1.59,N,314.96
32.98569,-91.95786,295.04,0.53,0.42,2025-09-14,818,N,VIIRS,60,2.0NRT,281.45,0.21,N,295.04
52.56273,-125.94921,297.8,0.42,0.37,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.36,0.85,N,297.8
61.58742,-120.93727,333.8,0.6,0.7,2025-09-13,1826,N,VIIRS,60,2.0NRT,289.99,11.47,D,333.8
41.2676,-105.60538,311.96,0.37,0.58,2025-09-09,949,N,VIIRS,60,2.0NRT,280.24,1.79,N,311.96
61.5901,-121.00306,339.77,0.4,0.44,2025-09-09,1940,N,VIIRS,60,2.0NRT,295.63,7.25,D,339.77
55.49536,-109.29985,354.96,0.39,0.37,2025-09-10,928,N,VIIRS,60,2.0NRT,287.66,17.18,N,354.96
35.50997,-91.28341,338.65,0.55,0.68,2025-09-08,1811,N,VIIRS,60,2.0NRT,294.62,7.18,D,338.65
52.4178,-124.78314,347.87,0.46,0.39,2025-09-11,2040,N,VIIRS,60,2.0NRT,302.65,11.12,D,347.87
62.85157,-116.74643,367.0,0.4,0.37,2025-09-13,1011,N,VIIRS,80,2.0NRT,306.46,5.57,N,367.0
52.58586,-125.73575,354.54,0.6,0.53,2025-09-07,2155,N,VIIRS,60,2.0NRT,297.7,19.45,D,354.54
42.8175,-81.3261,301.23,0.54,0.42,2025-09-10,750,N,VIIRS,60,2.0NRT,279.55,1.48,N,301.23
55.74717,-109.66004,330.37,0.37,0.58,2025-09-10,2059,N,VIIRS,60,2.0NRT,291.49,4.38,D,330.37
35.79737,-91.74603,304.5,0.55,0.51,2025-09-13,835,N,VIIRS,60,2.0NRT,290.63,1.01,N,304.5
47.7556,-120.50813,356.04,0.4,0.6,2025-09-11,911,N,VIIRS,60,2.0NRT,290.0,7.32,N,356.04
29.57893,-82.86446,341.33,0.52,0.5,2025-09-10,1910,N,VIIRS,60,2.0NRT,295.49,5.58,D,341.33
62.29364,-117.95557,303.15,0.41,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,278.52,1.17,N,303.15
41.6443,-87.1404,337.29,0.57,0.52,2025-09-08,828,N,VIIRS,60,2.0NRT,286.04,6.41,N,337.29
53.76433,-95.65171,326.84,0.46,0.47,2025-09-14,1945,N,VIIRS,60,2.0NRT,292.28,2.13,D,326.84
53.04026,-124.92738,331.79,0.49,0.49,2025-09-07,2017,N,VIIRS,60,2.0NRT,303.97,261.51,D,331.79
52.7622,-124.53288,339.84,0.34,0.56,2025-09-07,2155,N,VIIRS,60,2.0NRT,286.85,9.63,D,339.84
52.99699,-125.07493,299.74,0.43,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,280.23,1.64,N,299.74
52.75801,-124.97447,309.46,0.42,0.61,2025-09-10,930,N,VIIRS,60,2.0NRT,272.77,1.71,N,309.46
32.65802,-103.48638,298.65,0.49,0.49,2025-09-11,915,N,VIIRS,60,2.0NRT,288.29,0.64,N,298.65
32.44425,-101.76135,318.16,0.38,0.36,2025-09-13,837,N,VIIRS,60,2.0NRT,290.68,0.9,N,318.16
52.41119,-124.80854,367.0,0.51,0.49,2025-09-07,2014,N,VIIRS,80,2.0NRT,306.55,334.6,D,367.0
61.65661,-121.17677,353.02,0.39,0.6,2025-09-06,1856,N,VIIRS,60,2.0NRT,284.83,7.09,D,353.02
55.34338,-109.38432,330.17,0.43,0.46,2025-09-06,2034,N,VIIRS,60,2.0NRT,295.49,2.53,D,330.17
55.40533,-109.23191,297.4,0.4,0.37,2025-09-09,945,N,VIIRS,60,2.0NRT,281.34,0.64,N,297.4
31.51253,-94.72697,341.96,0.39,0.36,2025-09-09,1930,N,VIIRS,60,2.0NRT,300.8,3.62,D,341.96
33.85069,-90.78334,349.92,0.57,0.69,2025-09-08,1811,N,VIIRS,60,2.0NRT,303.19,22.3,D,349.92
38.69599,-90.13374,311.56,0.57,0.52,2025-09-13,837,N,VIIRS,60,2.0NRT,291.11,2.5,N,311.56
42.31079,-82.04936,306.15,0.52,0.41,2025-09-07,705,N,VIIRS,60,2.0NRT,280.41,1.0,N,306.15
62.88379,-117.17456,295.73,0.39,0.36,2025-09-12,1030,N,VIIRS,60,2.0NRT,274.97,0.74,N,295.73
39.68121,-122.16267,304.36,0.42,0.61,2025-09-11,913,N,VIIRS,60,2.0NRT,282.08,1.55,N,304.36
41.81734,-123.18955,327.44,0.38,0.36,2025-09-08,1011,N,VIIRS,60,2.0NRT,284.1,1.16,N,327.44
32.9076,-91.43274,306.96,0.34,0.56,2025-09-13,837,N,VIIRS,60,2.0NRT,292.01,0.62,N,306.96
40.71511,-75.39989,298.13,0.77,0.77,2025-09-14,816,N,VIIRS,60,2.0NRT,282.99,1.44,N,298.13
52.72536,-124.54272,349.9,0.47,0.64,2025-09-08,1149,N,VIIRS,60,2.0NRT,284.59,7.34,N,349.9
41.47969,-90.83414,315.62,0.44,0.38,2025-09-14,816,N,VIIRS,60,2.0NRT,290.63,1.65,N,315.62
55.71756,-109.72746,328.2,0.48,0.48,2025-09-11,2040,N,VIIRS,60,2.0NRT,292.82,13.44,D,328.2
46.57223,-114.80674,296.65,0.52,0.42,2025-09-08,1009,N,VIIRS,60,2.0NRT,278.06,0.81,N,296.65
52.55811,-125.88681,304.5,0.42,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,276.71,0.89,N,304.5
47.8431,-118.41203,336.95,0.6,0.7,2025-09-07,2153,N,VIIRS,60,2.0NRT,298.46,15.02,D,336.95
61.70091,-121.21498,306.86,0.47,0.48,2025-09-09,945,N,VIIRS,60,2.0NRT,285.48,1.83,N,306.86
57.03159,-121.85425,296.06,0.44,0.46,2025-09-09,945,N,VIIRS,60,2.0NRT,282.25,0.75,N,296.06
48.35052,-118.37248,307.64,0.5,0.66,2025-09-10,1110,N,VIIRS,60,2.0NRT,284.38,1.95,N,307.64
53.42295,-106.11291,367.0,0.79,0.78,2025-09-09,2118,N,VIIRS,80,2.0NRT,294.95,30.32,D,367.0
48.86938,-117.81487,313.02,0.54,0.42,2025-09-07,1026,N,VIIRS,60,2.0NRT,288.37,2.77,N,313.02
52.56375,-125.9399,354.64,0.62,0.71,2025-09-09,1938,N,VIIRS,60,2.0NRT,296.79,47.44,D,354.64
52.84474,-124.69707,367.0,0.33,0.56,2025-09-07,2155,N,VIIRS,80,2.0NRT,329.08,171.72,D,367.0
35.96505,-120.26276,304.14,0.55,0.51,2025-09-07,1030,N,VIIRS,60,2.0NRT,288.94,2.93,N,304.14
53.06132,-125.03079,304.65,0.4,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,278.68,1.06,N,304.65
35.97419,-120.37376,298.88,0.54,0.51,2025-09-07,1030,N,VIIRS,60,2.0NRT,287.91,2.16,N,298.88
55.76024,-109.60674,340.07,0.43,0.46,2025-09-06,2034,N,VIIRS,60,2.0NRT,296.45,55.93,D,340.07
62.09576,-115.72033,340.18,0.38,0.36,2025-09-13,2004,N,VIIRS,60,2.0NRT,287.51,50.73,D,340.18
48.31061,-118.32654,304.43,0.32,0.55,2025-09-11,1051,N,VIIRS,60,2.0NRT,287.87,1.07,N,304.43
47.68657,-120.41602,329.36,0.53,0.42,2025-09-12,1034,N,VIIRS,60,2.0NRT,291.0,2.21,N,329.36
30.70254,-89.56566,336.89,0.49,0.65,2025-09-13,1955,N,VIIRS,60,2.0NRT,293.6,6.17,D,336.89
52.68521,-124.48554,355.82,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,306.05,124.07,D,355.82
52.8731,-124.86668,295.54,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,281.85,0.85,N,295.54
52.19987,-124.87751,314.75,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,283.85,1.63,N,314.75
47.93786,-118.50758,334.62,0.51,0.66,2025-09-10,1110,N,VIIRS,60,2.0NRT,286.42,3.14,N,334.62
39.97229,-86.83797,300.59,0.49,0.65,2025-09-08,648,N,VIIRS,60,2.0NRT,280.91,1.41,N,300.59
40.63317,-74.22906,297.6,0.61,0.71,2025-09-11,550,N,VIIRS,60,2.0NRT,286.98,2.21,N,297.6
51.71325,-123.74535,343.38,0.53,0.5,2025-09-13,2142,N,VIIRS,60,2.0NRT,309.04,149.89,D,343.38
33.87757,-98.76438,336.51,0.54,0.68,2025-09-11,2034,N,VIIRS,60,2.0NRT,302.24,3.81,D,336.51
54.8337,-118.66048,329.45,0.43,0.62,2025-09-09,1128,N,VIIRS,60,2.0NRT,282.12,2.14,N,329.45
55.41434,-109.34814,296.44,0.4,0.6,2025-09-11,1049,N,VIIRS,60,2.0NRT,282.92,1.51,N,296.44
35.95287,-120.27887,300.65,0.38,0.59,2025-09-06,907,N,VIIRS,60,2.0NRT,290.22,1.49,N,300.65
35.17662,-103.36397,350.3,0.35,0.57,2025-09-10,1915,N,VIIRS,60,2.0NRT,299.18,2.97,D,350.3
45.4277,-74.57537,337.81,0.55,0.68,2025-09-11,1856,N,VIIRS,60,2.0NRT,293.08,5.58,D,337.81
53.05132,-125.04202,346.16,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,288.81,6.4,N,346.16
38.99839,-87.72781,304.35,0.64,0.72,2025-09-12,854,N,VIIRS,60,2.0NRT,288.06,2.14,N,304.35
52.4044,-124.43502,336.99,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,297.01,3.28,D,336.99
55.3323,-109.41232,325.11,0.38,0.44,2025-09-13,1011,N,VIIRS,60,2.0NRT,290.59,8.17,N,325.11
49.21383,-116.25867,367.0,0.35,0.57,2025-09-09,1936,N,VIIRS,80,2.0NRT,294.44,17.05,D,367.0
55.64297,-109.58727,330.23,0.43,0.46,2025-09-06,2034,N,VIIRS,60,2.0NRT,296.62,56.96,D,330.23
41.7602,-123.19061,353.99,0.53,0.5,2025-09-06,2029,N,VIIRS,60,2.0NRT,297.11,24.58,D,353.99
50.30034,-122.93331,327.38,0.5,0.41,2025-09-06,2032,N,VIIRS,60,2.0NRT,296.06,5.22,D,327.38
51.55057,-61.00526,357.29,0.4,0.44,2025-09-09,1613,N,VIIRS,60,2.0NRT,299.19,15.28,D,357.29
30.06264,-94.06148,326.5,0.55,0.51,2025-09-13,837,N,VIIRS,60,2.0NRT,294.83,3.9,N,326.5
52.76948,-125.00076,367.0,0.66,0.73,2025-09-11,909,N,VIIRS,80,2.0NRT,290.57,57.67,N,367.0
52.40088,-124.40907,354.78,0.34,0.56,2025-09-07,2155,N,VIIRS,60,2.0NRT,296.46,6.98,D,354.78
45.00471,-120.56814,335.28,0.55,0.51,2025-09-07,2012,N,VIIRS,60,2.0NRT,300.04,3.76,D,335.28
63.02439,-117.15414,309.73,0.38,0.36,2025-09-12,1030,N,VIIRS,60,2.0NRT,276.08,3.04,N,309.73
36.97289,-119.06002,355.59,0.38,0.59,2025-09-07,2010,N,VIIRS,60,2.0NRT,299.97,28.05,D,355.59
33.3147,-82.08806,336.17,0.5,0.41,2025-09-13,1815,N,VIIRS,60,2.0NRT,306.98,5.07,D,336.17
52.56218,-125.57977,307.91,0.4,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,275.46,1.47,N,307.91
52.5767,-125.55621,300.88,0.42,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.05,1.39,N,300.88
55.35463,-107.15204,342.32,0.39,0.36,2025-09-09,1938,N,VIIRS,60,2.0NRT,309.69,8.58,D,342.32
33.10787,-90.33868,352.24,0.4,0.44,2025-09-09,1930,N,VIIRS,60,2.0NRT,302.57,5.92,D,352.24
31.47694,-85.58785,309.32,0.39,0.36,2025-09-06,729,N,VIIRS,60,2.0NRT,292.77,1.04,N,309.32
41.63253,-87.13675,307.88,0.4,0.44,2025-09-14,816,N,VIIRS,60,2.0NRT,289.18,1.54,N,307.88
36.9846,-119.22681,337.11,0.67,0.74,2025-09-08,1951,N,VIIRS,60,2.0NRT,279.02,8.45,D,337.11
61.5807,-121.03793,300.92,0.47,0.4,2025-09-10,1108,N,VIIRS,60,2.0NRT,282.29,2.12,N,300.92
59.38719,-120.32887,308.89,0.43,0.38,2025-09-11,1049,N,VIIRS,60,2.0NRT,282.78,1.71,N,308.89
33.06609,-90.4173,367.0,0.46,0.63,2025-09-13,1955,N,VIIRS,80,2.0NRT,301.21,9.78,D,367.0
55.3773,-109.32174,352.3,0.62,0.54,2025-09-06,1853,N,VIIRS,60,2.0NRT,297.19,19.79,D,352.3
52.03693,-124.69219,300.13,0.42,0.37,2025-09-06,1045,N,VIIRS,60,2.0NRT,283.65,0.81,N,300.13
47.89824,-118.49819,336.52,0.41,0.37,2025-09-06,2032,N,VIIRS,60,2.0NRT,288.9,10.64,D,336.52
53.08854,-124.80485,303.72,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,281.65,0.8,N,303.72
47.70626,-120.44921,301.19,0.38,0.36,2025-09-08,1009,N,VIIRS,60,2.0NRT,287.19,1.1,N,301.19
47.90004,-118.36419,316.89,0.38,0.59,2025-09-06,907,N,VIIRS,60,2.0NRT,289.21,4.01,N,316.89
47.75599,-120.52148,336.1,0.4,0.6,2025-09-11,911,N,VIIRS,60,2.0NRT,286.72,6.62,N,336.1
55.32941,-109.42569,351.73,0.39,0.37,2025-09-10,928,N,VIIRS,60,2.0NRT,296.91,5.42,N,351.73
47.3882,-120.84204,336.27,0.43,0.38,2025-09-11,2038,N,VIIRS,60,2.0NRT,299.32,6.77,D,336.27
42.69811,-123.9118,333.48,0.54,0.51,2025-09-06,2032,N,VIIRS,60,2.0NRT,293.07,5.22,D,333.48
55.64232,-109.74481,295.64,0.55,0.43,2025-09-13,1011,N,VIIRS,60,2.0NRT,285.31,1.22,N,295.64
59.90277,-122.11754,326.68,0.38,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,293.84,2.74,D,326.68
37.96623,-90.07731,333.25,0.4,0.37,2025-09-11,1853,N,VIIRS,60,2.0NRT,302.24,1.49,D,333.25
55.41084,-109.25597,296.18,0.36,0.57,2025-09-06,1043,N,VIIRS,60,2.0NRT,278.22,0.92,N,296.18
63.01516,-117.12775,313.86,0.7,0.75,2025-09-13,830,N,VIIRS,60,2.0NRT,282.51,4.91,N,313.86
55.40355,-109.32443,316.96,0.56,0.52,2025-09-07,843,N,VIIRS,60,2.0NRT,285.72,2.36,N,316.96
52.40377,-124.4073,325.48,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,282.73,1.75,N,325.48
41.36747,-84.92431,328.28,0.5,0.4,2025-09-15,757,N,VIIRS,60,2.0URT,289.33,3.06,N,328.28
62.18631,-115.43278,295.44,0.6,0.71,2025-09-06,1221,N,VIIRS,60,2.0NRT,271.9,2.18,N,295.44
47.931,-118.48359,336.45,0.36,0.57,2025-09-08,2136,N,VIIRS,60,2.0NRT,297.05,13.58,D,336.45
35.37165,-90.87938,348.59,0.48,0.48,2025-09-12,1834,N,VIIRS,60,2.0NRT,305.53,20.96,D,348.59
47.86288,-118.43884,338.71,0.59,0.7,2025-09-07,2153,N,VIIRS,60,2.0NRT,298.9,8.54,D,338.71
26.87347,-97.68748,308.72,0.39,0.36,2025-09-09,813,N,VIIRS,60,2.0NRT,292.31,0.67,N,308.72
63.71394,-122.74223,310.85,0.46,0.39,2025-09-07,1021,N,VIIRS,60,2.0NRT,280.24,1.96,N,310.85
35.64482,-89.93955,307.74,0.5,0.41,2025-09-09,811,N,VIIRS,60,2.0NRT,287.49,1.66,N,307.74
52.69597,-124.55615,307.58,0.63,0.72,2025-09-11,909,N,VIIRS,60,2.0NRT,277.7,23.19,N,307.58
59.38337,-120.3418,295.55,0.42,0.38,2025-09-13,1013,N,VIIRS,60,2.0NRT,276.33,0.72,N,295.55
35.93523,-89.71516,304.01,0.52,0.67,2025-09-07,848,N,VIIRS,60,2.0NRT,284.48,1.23,N,304.01
48.34419,-118.36675,302.46,0.32,0.55,2025-09-11,1051,N,VIIRS,60,2.0NRT,286.1,3.45,N,302.46
29.73916,-95.12717,305.87,0.49,0.48,2025-09-13,837,N,VIIRS,60,2.0NRT,294.61,2.32,N,305.87
55.34394,-109.39941,297.65,0.38,0.59,2025-09-13,833,N,VIIRS,60,2.0NRT,285.63,1.6,N,297.65
47.39294,-120.83173,352.29,0.55,0.51,2025-09-08,2133,N,VIIRS,60,2.0NRT,293.06,47.24,D,352.29
27.88886,-97.27767,304.4,0.68,0.74,2025-09-12,716,N,VIIRS,60,2.0NRT,290.82,1.96,N,304.4
33.78986,-90.78609,331.71,0.51,0.5,2025-09-12,1834,N,VIIRS,60,2.0NRT,302.54,9.5,D,331.71
55.47121,-109.26974,306.84,0.4,0.6,2025-09-11,1049,N,VIIRS,60,2.0NRT,283.32,1.63,N,306.84
47.92024,-118.48541,336.06,0.36,0.57,2025-09-08,2136,N,VIIRS,60,2.0NRT,299.17,5.51,D,336.06
53.04071,-124.96606,329.53,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,286.09,1.92,N,329.53
33.80477,-90.61132,334.32,0.5,0.49,2025-09-12,1834,N,VIIRS,60,2.0NRT,298.16,4.21,D,334.32
55.41987,-109.3613,329.23,0.55,0.51,2025-09-11,1900,N,VIIRS,60,2.0NRT,295.92,14.38,D,329.23
37.75198,-77.98936,301.88,0.49,0.4,2025-09-08,648,N,VIIRS,60,2.0NRT,281.6,0.59,N,301.88
36.99896,-119.07367,306.5,0.53,0.67,2025-09-06,1047,N,VIIRS,60,2.0NRT,285.52,5.39,N,306.5
41.55635,-123.59467,302.57,0.48,0.48,2025-09-06,1047,N,VIIRS,60,2.0NRT,287.59,1.05,N,302.57
28.42645,-82.35322,306.08,0.53,0.42,2025-09-11,735,N,VIIRS,60,2.0NRT,288.64,0.41,N,306.08
46.11998,-118.14203,336.65,0.52,0.42,2025-09-12,2019,N,VIIRS,60,2.0NRT,302.28,53.19,D,336.65
52.79055,-124.59483,339.39,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,289.55,3.73,N,339.39
32.4805,-91.42068,335.96,0.32,0.54,2025-09-08,1949,N,VIIRS,60,2.0NRT,302.62,3.36,D,335.96
52.82074,-124.97733,327.33,0.56,0.69,2025-09-09,1938,N,VIIRS,60,2.0NRT,287.62,5.1,D,327.33
52.21657,-124.87865,339.48,0.39,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,294.15,6.71,D,339.48
51.96494,-124.70059,318.03,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,284.52,2.74,N,318.03
31.18508,-83.48736,334.47,0.43,0.38,2025-09-11,1851,N,VIIRS,60,2.0NRT,303.01,5.49,D,334.47
59.54256,-111.52689,336.73,0.42,0.38,2025-09-13,1013,N,VIIRS,60,2.0NRT,289.71,3.06,N,336.73
47.68699,-120.442,340.56,0.46,0.39,2025-09-07,1028,N,VIIRS,60,2.0NRT,267.78,7.38,N,340.56
30.06532,-94.0619,336.61,0.51,0.49,2025-09-11,1851,N,VIIRS,60,2.0NRT,300.96,4.23,D,336.61
53.0379,-124.97404,367.0,0.5,0.49,2025-09-07,2017,N,VIIRS,80,2.0NRT,311.64,55.55,D,367.0
55.35711,-109.24718,354.07,0.51,0.41,2025-09-12,2021,N,VIIRS,60,2.0NRT,302.72,19.39,D,354.07
61.56322,-120.94193,308.9,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,280.33,1.64,N,308.9
56.74605,-108.65139,296.61,0.5,0.41,2025-09-08,1006,N,VIIRS,60,2.0NRT,281.99,1.13,N,296.61
55.66191,-109.55763,367.0,0.38,0.58,2025-09-10,2059,N,VIIRS,80,2.0NRT,292.82,8.05,D,367.0
62.84949,-116.731,298.43,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,279.3,2.12,N,298.43
53.03228,-124.9432,331.54,0.37,0.58,2025-09-08,1955,N,VIIRS,60,2.0NRT,290.23,10.47,D,331.54
55.39445,-109.20885,297.99,0.48,0.48,2025-09-12,850,N,VIIRS,60,2.0NRT,284.85,1.39,N,297.99
31.75397,-99.82786,341.89,0.45,0.63,2025-09-11,2034,N,VIIRS,60,2.0NRT,304.28,2.99,D,341.89
61.67565,-121.17812,354.63,0.54,0.68,2025-09-06,902,N,VIIRS,60,2.0NRT,286.69,4.87,N,354.63
32.38683,-101.61314,325.76,0.38,0.36,2025-09-13,837,N,VIIRS,60,2.0NRT,275.79,1.6,N,325.76
47.75247,-120.50089,324.51,0.4,0.6,2025-09-11,911,N,VIIRS,60,2.0NRT,286.41,5.17,N,324.51
42.69342,-123.95052,335.09,0.55,0.51,2025-09-06,2032,N,VIIRS,60,2.0NRT,292.62,39.88,D,335.09
52.77204,-124.99469,352.0,0.43,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,284.72,16.73,N,352.0
